,Reconstruction_error,True_class
0,3.1026453971862793,0
1,4.843385696411133,0
2,8.827186902364096,0
3,3.161670982837677,0
4,10.407283115386964,0
5,5.318291187286377,0
6,4326.5119140625,0
7,5.344794392585754,0
8,88.09892349243164,0
9,15.97389127612114,0
10,12.46329493522644,0
11,1530.9798461914063,0
12,4.858685165643692,0
13,12.8917667388916,0
14,2.0080045640468596,0
15,108.60185241699219,0
16,2.5488067150115965,0
17,4.691873872280121,0
18,827.19384765625,0
19,386.6236068725586,0
20,3.7899319171905517,0
21,1.6826284289360047,0
22,7.886545276641845,0
23,1260.2547241210937,0
24,6.488977372646332,0
25,1.3723383486270904,0
26,1.7669983208179474,0
27,12035.69453125,0
28,18.678952980041505,0
29,-0.29453622698783877,0
30,32.12496376037598,0
31,1.132434892654419,0
32,-0.8791241586208344,0
33,4436.251904296875,0
34,1.604081130027771,0
35,-1.2438229322433472,0
36,546.549755859375,0
37,-0.9536738753318786,0
38,31.112201309204103,0
39,0.7854048728942871,0
40,175.20013732910155,0
41,-1.8414921045303345,0
42,-1.5763250589370728,0
43,-0.8231500625610352,0
44,467.5617370605469,0
45,-1.7593617916107178,0
46,0.3896202325820923,0
47,842.2951049804688,0
48,23.819696998596193,0
49,4.428012943267822,0
50,-0.551757025718689,0
51,752.6477172851562,0
52,7.908120441436767,0
53,-0.5724080801010132,0
54,-1.6376836180686951,0
55,7771.6068359375,0
56,23.741813087463377,0
57,0.6103704452514649,0
58,-1.8914335727691651,0
59,19.301335620880128,0
60,0.07798402309417725,0
61,-0.8372333407402038,0
62,381.8083099365234,0
63,-2.1074373722076416,0
64,123.69663696289062,0
65,213.28489990234374,0
66,15.204517936706543,0
67,-0.4411916136741638,0
68,28.79060802459717,0
69,1.3400456190109253,0
70,3.6735097408294677,0
71,747.7718994140625,0
72,-1.686566376686096,0
73,515.3479614257812,0
74,1.735649299621582,0
75,18.202143478393555,0
76,-1.178882122039795,0
77,711.2307373046875,0
78,0.773191112279892,0
79,3.3960620880126955,0
80,9252.42216796875,0
81,3.7869696617126465,0
82,48.1919246673584,0
83,-1.737320649623871,0
84,1.8835667848587037,0
85,-1.671346116065979,0
86,11.675891208648682,0
87,1.2695882320404053,0
88,-2.1445298075675963,0
89,-2.246294093132019,0
90,3.2031599998474123,0
91,13.372145354747772,0
92,-1.07432941198349,0
93,-0.037494981288909913,0
94,-1.0048680305480957,0
95,-1.0366954803466797,0
96,-2.1633559465408325,0
97,-1.8237591981887817,0
98,-1.4546064972877502,0
99,-2.4054622650146484,0
100,1.8228458881378173,0
101,-1.8290823221206665,0
102,-0.12568469047546388,0
103,1.899433147907257,0
104,44.52670135498047,0
105,12.65547866821289,0
106,-2.329792022705078,0
107,23.108763122558592,0
108,-1.3807610511779784,0
109,9319.14091796875,0
110,1.008419132232666,0
111,3.6813693046569824,0
112,0.3775909662246704,0
113,-2.3798945903778077,0
114,-1.3207013130187988,0
115,3.314090442657471,0
116,107.76673736572266,0
117,4854.4826171875,0
118,1.631195306777954,0
119,405.7492172241211,0
120,171.75144958496094,0
121,-1.3656973361968994,0
122,0.41002228260040285,0
123,-1.9166834831237793,0
124,383.55763092041013,0
125,-2.4390235424041746,0
126,6.209396839141846,0
127,789.9861999511719,0
128,11.505866158008576,0
129,-2.0057966709136963,0
130,22.411661911010743,0
131,16.863478469848634,0
132,-1.4497554302215576,0
133,2.104822206497192,0
