,Reconstruction_error,True_class
370,-3.2761586546897887,0
371,-1.6703593611717225,0
372,-3.324412298202515,0
373,-3.782076692581177,0
374,0.5250442743301391,0
375,-3.0149629592895506,0
376,-3.4809617519378664,0
377,-3.52583327293396,0
378,1.3814794540405273,0
379,-4.251469659805298,0
380,-4.490021181106568,0
381,-4.284673833847046,0
382,-4.277695846557617,0
383,-4.027488350868225,0
384,1.0428262591361999,0
385,-4.427612352371216,0
386,-4.035194015502929,0
387,-4.133237743377686,0
388,3.1211829662322996,0
389,-4.431356310844421,0
390,-4.329135227203369,0
391,-3.107556366920471,0
392,-4.025156259536743,0
393,-2.2843095898628234,0
394,-3.842039966583252,0
395,-2.4910118103027346,0
396,-4.017314720153808,0
397,-2.706327295303345,0
398,-3.449258279800415,0
399,-2.9805290699005127,0
400,-1.8483454704284668,0
401,-3.50078125,0
402,-1.7020881175994873,0
403,-4.0613669633865355,0
404,-4.7376744747161865,0
405,-4.226576262712479,0
406,-3.80810546875,0
407,-4.407650089263916,0
408,0.8718671798706055,0
409,-3.256541538238525,0
410,-1.2663456439971923,0
411,-2.679948854446411,0
412,-4.772342920303345,0
413,-4.519839990139007,0
414,-4.004963088035583,0
415,-2.7311641454696653,0
416,-4.711281681060791,0
417,-3.7308458387851715,0
418,-4.090032577514648,0
419,-0.47525272965431214,0
420,-4.59224944114685,0
421,-2.2757960319519044,0
422,-3.2698853492736815,0
423,-2.615930986404419,0
424,-3.2819472789764403,0
425,-1.5155207633972168,0
426,-4.86075382232666,0
427,-3.8132744908332823,0
428,-4.198170375823975,0
429,-4.1289286613464355,0
430,-4.656881809234619,0
431,-1.6945163369178773,0
432,-2.0898693084716795,0
433,-3.371299695968628,0
434,-3.4043073654174805,0
435,-4.645301580429077,0
436,-4.1871737241744995,0
437,-2.386463928222656,0
438,-3.5452040791511537,0
439,-4.357445287704468,0
440,0.5559343457221985,0
441,-2.844958710670471,0
442,-2.9852812767028807,0
443,-4.437811088562012,0
444,-3.8952699661254884,0
445,-3.9532624810934065,0
446,-3.301984167098999,0
447,-3.77342529296875,0
448,-4.931769275665284,0
449,8.12122564315796,0
450,-0.4735340356826782,0
451,-0.23411765098571777,0
452,0.5395636558532715,0
453,-4.031483054161072,0
454,-3.8743293285369873,0
455,-4.16713924407959,0
456,1.7436299264430999,0
457,-4.917991733551025,0
458,-0.45354561805725097,0
459,-4.439394998550415,0
460,-4.6674517631530765,0
461,-2.540063190460205,0
462,-2.999657392501831,0
463,-3.417720413208008,0
464,-4.04351954460144,0
465,-4.11182165145874,0
466,-4.397182464599609,0
467,-4.3423210144042965,0
468,-3.2562922716140745,0
469,-1.63035044670105,0
470,-3.625298595428467,0
471,-3.1231720447540283,0
472,-4.310522556304932,0
473,-4.270617115497589,0
474,-4.711134529113769,0
475,-4.7787184715271,0
476,-4.134376513957977,0
477,0.1319438934326172,0
478,-4.054215908050537,0
479,-3.477317452430725,0
480,-1.6503635764122009,0
481,-2.786289358139038,0
482,-4.4178879737854,0
483,-2.7628028213977815,0
484,-2.0693693816661836,0
485,1.4464233756065368,0
486,-2.3835107326507567,0
487,-3.655512976646423,0
488,-1.6326409101486206,0
489,-3.7868668138980865,0
490,-3.599986934661865,0
491,-3.260971212387085,0
492,-4.5333915710449215,0
493,-4.504427576065064,0
494,-3.5782320499420166,0
495,-1.943772792816162,0
496,-4.878897285461425,0
497,-3.3822970151901246,0
498,-2.0676544189453123,0
499,-2.2377058386802675,0
500,-3.7518032073974608,0
501,-4.13519983291626,0
502,-4.9700483798980715,0
503,-3.616579055786133,0
504,-3.9055757761001586,0
505,-2.5267623901367187,0
506,-2.885132884979248,0
507,-3.1793422937393188,0
508,-1.2730416536331177,0
509,-0.8688859701156616,0
510,0.302266526222229,0
511,-4.662809276580811,0
512,-2.4932891845703127,0
513,-4.02664999961853,0
514,0.7529049783945083,0
515,-4.681574821472168,0
516,-4.579224586486816,0
517,-4.280717658996582,0
518,-4.210702896118164,0
519,-4.200194644927978,0
520,-4.21905484199524,0
521,-2.7024200439453123,0
522,-1.0901688098907472,0
523,-1.5169598460197449,0
524,-4.010555577278137,0
525,-3.6597184419631956,0
526,-3.852723503112793,0
527,-3.899240481853485,0
528,-4.307715988159179,0
529,-3.132005441188812,0
530,-3.1502904653549195,0
531,-3.585661458969116,0
532,-4.561973285675049,0
533,-3.884377193450928,0
534,-4.023719692230225,0
535,-4.511038541793823,0
536,-1.9676668643951416,0
537,-3.7299931049346924,0
538,-4.569620800018311,0
539,-2.843556022644043,0
540,-1.072260856628418,0
541,-1.4974895238876342,0
542,-3.904292631149292,0
543,-3.002776336669922,0
544,-3.992222213745117,0
545,-3.2373854637146,0
546,-3.1729829788208006,0
547,-3.8757064819335936,0
548,-1.4561305046081543,0
549,-2.582753849029541,0
550,-3.516480255126953,0
551,-3.6598690509796143,0
552,-2.3617401480674745,0
553,-1.6198253154754638,0
554,-2.5939724445343018,0
555,-2.5586455345153807,0
556,-2.5210896730422974,0
557,-1.4308949708938599,0
558,-0.3428471565246582,0
559,-2.390699529647827,0
560,0.490930563211441,0
561,-0.7079296469688415,0
562,-2.1830174207687376,0
563,-1.3740638256073,0
564,-0.31959969997406007,0
565,-3.0527942180633545,0
566,-2.4335296034812925,0
567,-0.593852424621582,0
568,-2.2380900382995605,0
569,-2.2709047317504885,0
570,-2.6233606815338133,0
571,-1.8520635128021241,0
572,-2.5148648262023925,0
573,-2.789838123321533,0
574,-1.0420836687088013,0
575,-1.9417716026306153,0
576,-2.5924874782562255,0
577,-1.909581756591797,0
578,-0.46329550743103026,0
579,-1.3212499976158143,0
580,-1.6781631708145142,0
581,-2.4826002597808836,0
582,-2.7928500175476074,0
583,-0.7054341793060303,0
584,-2.6295331954956054,0
585,-3.0451024532318116,0
586,-1.7980660915374755,0
587,-2.677017569541931,0
588,-1.8151845932006836,0
589,-2.1290610671043395,0
590,-1.3356708407402038,0
591,-2.6340470790863035,0
592,1.5075733542442322,0
593,-2.7448071956634523,0
594,4.4108384370803835,0
595,-0.913414204120636,0
596,-0.9893903970718384,0
597,-1.2918672561645508,0
598,-2.5242958545684813,0
599,1.925934338569641,0
600,1.7293393731117248,0
601,1.4334376811981202,0
602,0.030113017559051512,0
603,0.22992677688598634,0
604,-0.28274279832839966,0
605,-1.9934119939804078,0
606,-0.7892731428146362,0
607,-1.4723963975906371,0
608,-1.0783737182617188,0
609,-2.6150633811950685,0
610,-2.0351019620895388,0
611,-1.5259895324707031,0
612,5.52661440372467,0
613,-2.466562271118164,0
614,-2.8506795883178713,0
615,-2.8372459411621094,0
616,3.2561931133270265,0
617,-2.215674304962158,0
618,-2.5220797538757322,0
619,-1.668697452545166,0
620,-2.602796173095703,0
621,-1.2085388422012329,0
622,-0.9684921503067017,0
623,-0.17225284576416017,0
624,0.029521739482879637,0
625,3.3826764523983,0
626,-0.5750003457069397,0
627,-2.5084744453430177,0
628,3.9869215965270994,0
629,1.463745355606079,0
630,-3.2735857486724855,0
631,0.21341127157211304,0
632,-3.0971484184265137,0
633,-3.554980492591858,0
634,0.5165133833885193,0
635,-2.5219837188720704,0
636,-4.350676012039185,0
637,4.54145348072052,0
638,-4.653554487228393,0
639,-1.133931612968445,0
640,-2.941217851638794,0
641,-0.7230150759220123,0
642,-2.328471279144287,0
643,-3.9388506412506104,0
644,-4.137233996391297,0
645,-4.1024151086807255,0
646,-3.8086102962493897,0
647,-3.827667474746704,0
648,6.742330861091614,0
649,-2.9043066442012786,0
650,-1.5733373165130615,0
651,-0.2927750825881958,0
652,-0.9051044464111329,0
653,-1.731909704208374,0
654,-1.9793555915355683,0
655,0.05931566953659058,0
656,0.8489006757736206,0
657,5.052511239051819,0
658,-1.5500303745269775,0
659,1.0375277757644654,0
660,0.3009413003921509,0
661,-1.5589789867401123,0
662,-1.4322367191314698,0
663,-1.9485766768455506,0
664,-0.3657840251922607,0
665,2.0255484104156496,0
666,-0.37734475135803225,0
667,4.1847371578216555,0
668,38.90508074760437,0
669,6.007098197937012,0
670,12.879542446136474,0
671,10.643404388427735,0
672,27.02358055114746,0
673,23.980379390716553,0
674,18.836905765533448,0
675,12.085306739807129,0
676,30.82299108505249,0
677,11.906767272949219,0
678,11.005305624008178,0
679,14.045792579650879,0
680,2.1569942474365233,0
681,5.081199216842651,0
682,1.8716642379760742,0
683,0.6542538166046142,0
684,1.150421667098999,0
685,7.056211662292481,0
686,30.224814414978027,0
687,-2.542356848716736,0
688,-1.6650733470916748,0
689,0.750333559513092,0
690,-0.9687037944793702,0
691,6.866793012619018,0
692,-1.5510494351387023,0
693,-0.10040576457977295,0
694,-0.08234577178955078,0
695,0.8315434098243714,0
696,-0.6349991500377655,0
697,1.1094322443008422,0
698,2.4803206443786623,0
699,-2.119442915916443,0
700,2.1799722969532014,0
701,0.16667726039886474,0
702,2.38466899394989,0
703,-2.785532259941101,0
704,-1.9579155087471007,0
705,-1.686857107281685,0
706,-2.278943359851837,0
707,-0.465023410320282,0
708,-2.3715290069580077,0
709,-2.826991629600525,0
710,-3.1627826422452925,0
711,-1.50338134765625,0
712,-4.120533227920532,0
713,-3.4139119148254395,0
714,0.7054219961166381,0
715,0.3665302276611328,0
716,-3.5466421604156495,0
717,-3.2066837310791017,0
718,2.057299757003784,0
719,-4.4612926006317135,0
720,-2.889723014831543,0
721,-3.284677791595459,0
722,-4.6154357433319095,0
723,-3.4880956172943116,0
724,1.4601349055767059,0
725,-3.9688454389572145,0
726,-3.67017183303833,0
727,-3.348146152496338,0
728,6.173708200454712,0
729,-4.669223690032959,0
730,-4.061195540428161,0
731,-2.0657163143157957,0
732,-4.00124716758728,0
733,-1.9216238260269165,0
734,-4.251331424713134,0
735,-2.4933669924736024,0
736,-3.8954874753952025,0
737,-4.625565719604492,0
738,-3.3808619379997253,0
739,-3.068642997741699,0
740,-4.07746729850769,0
741,-2.300134563446045,0
742,-3.5794203758239744,0
743,-3.9181137323379516,0
744,-4.522837972640991,0
745,-4.524354195594787,0
746,-4.5611967086792,0
747,-3.911494165658951,0
748,1.9613035678863526,0
749,-3.20131573677063,0
750,-2.357881546020508,0
751,-2.961574411392212,0
752,-4.390215587615967,0
753,-4.5462908267974855,0
754,-3.1548839569091798,0
755,-3.010335898399353,0
756,-4.677003669738769,0
757,-3.744441771507263,0
758,-4.4154173851013185,0
759,3.0725562036037446,0
760,-3.5291897773742678,0
761,-2.031960391998291,0
762,-3.1817884922027586,0
763,-0.4669195652008057,0
764,-4.415076160430909,0
765,-4.151745843887329,0
766,-4.401469397544861,0
767,-3.4443357229232787,0
768,-3.9112450063228605,0
769,-4.171285009384155,0
770,-4.2243103861808775,0
771,-2.4383846044540407,0
772,-4.520412826538086,0
773,-2.8468304872512817,0
774,-4.504352223873139,0
775,-4.699555730819702,0
776,-4.509773826599121,0
777,-2.8566275119781492,0
778,-3.586866408586502,0
779,-4.08812575340271,0
780,-0.4322022974491119,0
781,-3.7148837089538573,0
782,-2.6240942001342775,0
783,-4.188646030426026,0
784,-2.264210414886475,0
785,-4.337748861312866,0
786,-4.617207860946655,0
787,-4.354412794113159,0
788,-5.15837926864624,0
789,8.988412857055664,0
790,-0.5393105506896972,0
791,-1.151038444042206,0
792,1.5462905883789062,0
793,-3.3513497352600097,0
794,-4.16160101890564,0
795,-2.885813665390015,0
796,-0.568729692697525,0
797,-4.3786471605300905,0
798,-2.1427903890609743,0
799,-3.9176633238792418,0
800,-4.2463014125823975,0
801,-4.192481517791748,0
802,-3.919337272644043,0
803,-3.9031630516052247,0
804,-4.042270565032959,0
805,0.7012686729431152,0
806,-4.32604718208313,0
807,-4.365869474411011,0
808,-4.064304447174072,0
809,-3.5841877937316893,0
810,-3.307558059692383,0
811,-3.2003329277038572,0
812,-4.525715446472168,0
813,-4.860531330108643,0
814,-4.594349479675293,0
815,-4.855396556854248,0
816,-4.437603759765625,0
817,-1.2349120140075684,0
818,-3.9692534446716308,0
819,-3.8687596321105957,0
820,0.315811824798584,0
821,19.481771802902223,0
822,-4.459408187866211,0
823,1.203574275970459,0
824,-2.3644825220108032,0
825,1.1296202540397644,0
826,38.6812340259552,0
827,-2.4589093208312987,0
828,-1.9540212392807006,0
829,-4.097528409957886,0
830,-1.6401363372802735,0
831,-0.0357454776763916,0
832,-4.466808557510376,0
833,-4.6230512142181395,0
834,-1.5675370693206787,0
835,-4.191850852966309,0
836,-3.038880634307861,0
837,-2.460887622833252,0
838,-2.488590860366821,0
839,-2.345340037345886,0
840,-3.508199453353882,0
841,-3.9305145263671877,0
842,-4.781417894363403,0
843,-4.372359275817871,0
844,-2.922739934921265,0
845,-3.6425282955169678,0
846,-4.716447734832764,0
847,-3.6607252597808837,0
848,-2.218800735473633,0
849,-1.9107097387313843,0
850,-2.0368442058563234,0
851,-3.2119557857513428,0
852,-4.806929254531861,0
853,-4.372404170036316,0
854,0.15655003786087035,0
855,-4.6299872398376465,0
856,-4.770541763305664,0
857,-4.22227668762207,0
858,-2.951621150970459,0
859,-4.145306491851807,0
860,-3.8592615604400633,0
861,-3.796552562713623,0
862,0.7648156881332397,0
863,-1.3978923082351684,0
864,-2.23386812210083,0
865,-4.603381538391114,0
866,-3.73791184425354,0
867,-4.384309577941894,0
868,-4.019193458557129,0
869,-3.7083086490631105,0
870,-3.611006760597229,0
871,-1.3480751037597656,0
872,-3.432669448852539,0
873,-1.410669994354248,0
874,-2.772451400756836,0
875,-4.7216192245483395,0
876,-1.1577443122863769,0
877,-3.936010456085205,0
878,-2.8461843490600587,0
879,-4.263794088363648,0
880,-3.3943082332611083,0
881,-0.9062122821807861,0
882,-3.6783394813537598,0
883,-3.2757733345031737,0
884,-1.0901472091674804,0
885,-3.907169246673584,0
886,-3.4719777703285217,0
887,-3.9833664417266847,0
888,-2.320641040802002,0
889,-2.627435827255249,0
890,-3.699059534072876,0
891,-3.6904797554016113,0
892,-2.5656795740127563,0
893,-1.9810594320297241,0
894,-1.8419388294219972,0
895,-1.96322603225708,0
896,-1.592405414581299,0
897,-0.7895269870758057,0
898,-2.440112662315369,0
899,-2.7692079067230226,0
900,-0.5416402637958526,0
901,0.24139031767845154,0
902,-2.072401452064514,0
903,-2.889357328414917,0
904,-1.4303102254867555,0
905,-2.913188409805298,0
906,-2.89644250869751,0
907,-2.317933201789856,0
908,-2.599875497817993,0
909,-2.0271769046783445,0
910,-0.42115306854248047,0
911,-2.1710196018218992,0
912,-2.678601121902466,0
913,-2.3365278005599976,0
914,-1.4819079041481018,0
915,-1.8495879411697387,0
916,-2.5678929805755617,0
917,-1.9756359338760376,0
918,0.6414303779602051,0
919,-1.5317493200302124,0
920,-1.8382441759109498,0
921,-2.476287269592285,0
922,-2.200245809555054,0
923,-1.4515170931816102,0
924,-2.372523474693298,0
925,-2.709786891937256,0
926,-1.8161536693572997,0
927,-2.831832218170166,0
928,-1.6423145294189454,0
929,-2.803754711151123,0
930,-1.4429458498954773,0
931,-2.4935653686523436,0
932,1.1636319398880004,0
933,-2.298834377527237,0
934,1.5794917702674867,0
935,36.79283103942871,0
936,-1.3501632392406464,0
937,-1.6542911767959594,0
938,-1.2177539825439454,0
939,1.6226792812347413,0
940,0.06525366902351379,0
941,-2.2820966958999636,0
942,0.19935108423233033,0
943,3.099351853132248,0
944,0.7430529713630676,0
945,-1.7769225120544434,0
946,-0.5354586601257324,0
947,-0.7540133237838745,0
948,-1.8964455127716064,0
949,-2.7108432769775392,0
950,-0.8519418716430665,0
951,-2.5913182735443114,0
952,1.5856743216514588,0
953,-2.956207847595215,0
954,-2.9723254680633544,0
955,-2.871351718902588,0
956,3.747719955444336,0
957,-3.1235554695129393,0
958,-2.6404584765434267,0
959,-1.952616000175476,0
960,-2.3982962369918823,0
961,-1.4350838661193848,0
962,-0.6623727798461914,0
963,-0.6468624949455262,0
964,1.1218799352645874,0
965,3.020674729347229,0
966,0.04047833681106568,0
967,-3.1065796494483946,0
968,2.8626703202724455,0
969,-0.8773697137832641,0
970,-3.120220756530762,0
971,1.2637926459312439,0
972,-3.652086019515991,0
973,-3.55765962600708,0
974,0.19885408878326416,0
975,-3.4663426160812376,0
976,-4.194912469387054,0
977,5.836319327354431,0
978,-4.717765617370605,0
979,-2.0126231908798218,0
980,-2.969031810760498,0
981,2.189120036363602,0
982,-4.463376474380493,0
983,-3.627279281616211,0
984,-4.349423813819885,0
985,-3.6835189521312715,0
986,-3.851254415512085,0
987,-3.548385667800903,0
988,5.311528295278549,0
989,-2.801466727256775,0
990,-0.29669895172119143,0
991,-0.28629896640777586,0
992,-2.9599693775177003,0
993,-1.1796974658966064,0
994,-0.4115617036819458,0
995,-0.796801483631134,0
996,0.4925619959831238,0
997,1.3403324723243712,0
998,-1.2412433624267578,0
999,-1.2043093204498292,0
1000,0.13327460289001464,0
1001,-1.3226852416992188,0
1002,-0.8221555709838867,0
1003,-1.8776889324188233,0
1004,2.963312864303589,0
1005,0.15605478286743163,0
1006,2.3776854991912844,0
1007,3.967185878753662,0
1008,17.832985162734985,0
1009,7.417368078231812,0
1010,11.620510530471801,0
1011,12.831424760818482,0
1012,28.74076051712036,0
1013,19.85698595046997,0
1014,16.189984703063963,0
1015,18.524040985107423,0
1016,2.577225995063782,0
1017,6.4727236270904545,0
1018,6.671687221527099,0
1019,5.883610534667969,0
1020,1.5941282391548157,0
1021,1.303519594669342,0
1022,1.1681542873382569,0
1023,-1.1521294236183166,0
1024,0.022367358207702637,0
1025,-1.4595703899860382,0
1026,-0.08342043161392212,0
1027,-3.025228726863861,0
1028,-2.9099456548690794,0
1029,-2.9550581216812133,0
1030,-2.966821050643921,0
1031,-1.748829448223114,0
1032,0.22886223793029786,0
1033,-2.6232399940490723,0
1034,-3.929662561416626,0
1035,-3.6472986221313475,0
1036,-4.845146751403808,0
1037,-3.9876676917076113,0
1038,-2.253339147567749,0
1039,-1.6226621627807618,0
1040,-3.8813576102256775,0
1041,-1.2176794052124023,0
1042,-3.4362198770046235,0
1043,-1.1077191591262818,0
