,Reconstruction_error,True_class,pred_label
95,-1.908055019378662,0,0
96,-6.527669739723206,0,0
97,-4.09106537103653,0,0
98,-6.155280017852784,0,0
99,-7.508273410797119,0,0
100,4.277180075645447,0,0
101,-2.8981802225112916,0,0
102,-6.20819125175476,0,0
103,-5.171804571151734,0,0
104,-7.001149845123291,0,0
105,25.111143112182617,0,0
106,-4.436735057830811,0,0
107,3.9248522758483886,0,0
108,-6.867584133148194,0,0
109,14.947263145446778,0,0
110,-5.937885665893555,0,0
111,0.31896634101867677,0,0
112,-0.2909048080444336,0,0
113,-6.356589984893799,0,0
114,-3.7366801261901856,0,0
115,-6.40127534866333,0,0
116,2.3884873390197754,0,0
117,-6.833799648284912,0,0
118,6.236275291442871,0,0
119,7.622276306152344,0,0
120,-5.99221248626709,0,0
121,-7.148986721038819,0,0
122,-0.5973568916320801,0,0
123,3.9256732940673826,0,0
124,-4.388639450073242,0,0
125,-6.282164573669434,0,0
126,1.368562602996826,0,0
127,-6.528346061706543,0,0
128,-6.146616649627686,0,0
129,-5.71895399093628,0,0
130,-3.8787741661071777,0,0
131,-4.723630714416504,0,0
132,-7.328089714050293,0,0
133,2.14270601272583,0,0
134,-7.3027952194213865,0,0
135,-7.051481056213379,0,0
136,2.0655063152313233,0,0
137,-5.899577713012695,0,0
138,-5.500954246520996,0,0
139,-3.200661277770996,0,0
140,14.517749977111816,0,0
141,-0.6053289413452149,0,0
142,-7.041954135894775,0,0
143,-5.602140235900879,0,0
144,-1.98214111328125,0,0
145,9.116026377677917,0,0
146,-0.25389738082885743,0,0
147,-7.025578498840332,0,0
148,-3.271781659126282,0,0
149,-6.760755920410157,0,0
150,-5.469587993621826,0,0
151,-0.4520468235015869,0,0
152,-7.400113868713379,0,0
153,-7.502285099029541,0,0
154,-5.1083841800689695,0,0
155,-7.077138137817383,0,0
156,-5.996480941772461,0,0
157,-6.114713382720947,0,0
158,-5.454663181304932,0,0
159,-2.428605246543884,0,0
160,-3.7790903091430663,0,0
161,-3.195749568939209,0,0
162,-7.343826961517334,0,0
163,-7.098650169372559,0,0
164,-6.199998664855957,0,0
165,-6.73386025428772,0,0
166,-7.504774951934815,0,0
167,-6.320773315429688,0,0
168,-4.230778312683105,0,0
169,-3.2444799661636354,0,0
170,1.0829915523529052,0,0
171,-5.9186561584472654,0,0
172,-7.032791233062744,0,0
173,-6.75075397491455,0,0
174,0.773128867149353,0,0
175,-6.549474239349365,0,0
176,14.569393730163574,0,0
177,-6.706535339355469,0,0
178,-5.743396139144897,0,0
179,-3.6111656188964845,0,0
180,-2.6902355194091796,0,0
181,-0.6782999515533448,0,0
182,5.051982116699219,0,0
183,-4.518530178070068,0,0
184,-1.4287019729614259,0,0
185,-4.815385627746582,0,0
186,-6.034546375274658,0,0
187,-6.583864212036133,0,0
188,-4.219982528686524,0,0
189,-5.040365934371948,0,0
190,-5.595549392700195,0,0
191,-2.3778307914733885,0,0
192,-6.594392395019531,0,0
193,-6.3442119598388675,0,0
194,-6.326693344116211,0,0
195,-5.624508094787598,0,0
196,-1.5508200407028199,0,0
197,-5.475521564483643,0,0
198,-5.960168838500977,0,0
199,-5.718101072311401,0,0
200,-2.504511272907257,0,0
201,-2.513262462615967,0,0
202,-2.143541717529297,0,0
203,-5.089222431182861,0,0
204,-5.851872253417969,0,0
205,-5.955959224700928,0,0
206,-4.811828756332398,0,0
207,-4.479602241516114,0,0
208,-2.2092796325683595,0,0
209,-3.632444715499878,0,0
210,-4.966905021667481,0,0
211,-3.8145952224731445,0,0
212,3.596091556549072,0,0
213,-3.515644359588623,0,0
214,-5.259496402740479,0,0
215,1.0383269548416139,0,0
216,-4.56967306137085,0,0
217,-3.570565128326416,0,0
218,-1.1700580716133118,0,0
219,-4.414362955093384,0,0
220,-3.8026339530944826,0,0
221,-4.472052431106567,0,0
222,-4.3319097518920895,0,0
223,-2.59961838722229,0,0
224,7.4914164543151855,0,0
225,-3.4863099575042726,0,0
226,-1.102834987640381,0,0
227,-1.4381360054016112,0,0
228,-3.76021728515625,0,0
229,-4.11252269744873,0,0
230,-3.8022154808044433,0,0
231,-3.8166579246520995,0,0
232,-1.8654374122619628,0,0
233,1.6287611484527589,0,0
234,7.100765609741211,0,0
235,-4.074585676193237,0,0
236,-0.5736804604530334,0,0
237,2.8848006248474123,0,0
238,3.5158245086669924,0,0
239,5.276494646072388,0,0
240,-3.268873453140259,0,0
241,-2.775797688961029,0,0
242,0.11544771790504456,0,0
243,2.241655683517456,0,0
244,-0.6257525086402893,0,0
245,-1.9696144342422486,0,0
246,-3.537212437391281,0,0
247,-3.2943028450012206,0,0
248,-3.9212575435638426,0,0
249,0.060518527030944826,0,0
250,1.6977614402770995,0,0
251,-3.247522783279419,0,0
252,8.054338073730468,0,0
253,3.8293389558792112,0,0
254,8.557679176330566,0,0
255,3.2325989246368407,0,0
256,1.4377692818641663,0,0
257,0.47107572555541993,0,0
258,-2.8255334854125977,0,0
259,15.480373764038086,0,0
260,6.201480865478516,0,0
261,7.683360290527344,0,0
262,5.8431275367736815,0,0
263,5.415820550918579,0,0
264,4.072651696205139,0,0
265,-2.8696128129959106,0,0
266,-3.463441181182861,0,0
267,-3.738726329803467,0,0
268,1.592743730545044,0,0
269,-1.8069034934043884,0,0
270,4.5464585542678835,0,0
271,5.617610931396484,0,0
272,0.11115949153900147,0,0
273,-0.7529489159584045,0,0
274,-1.0332751750946045,0,0
275,-1.9351089239120483,0,0
276,4.348911762237549,0,0
277,-2.3555798530578613,0,0
278,-1.2787662506103517,0,0
279,-4.406164741516113,0,0
280,0.8463818550109863,0,0
281,1.7621915817260743,0,0
282,-3.4336484909057616,0,0
283,-3.3233638286590574,0,0
284,3.1728424072265624,0,0
285,-3.6221177101135256,0,0
286,-1.6939370155334472,0,0
287,-4.36422290802002,0,0
288,14.78835153579712,0,0
289,-3.855520486831665,0,0
290,-4.962573719024658,0,0
291,-2.251909637451172,0,0
292,-4.684287023544312,0,0
293,-4.9136299133300785,0,0
294,-1.284473443031311,0,0
295,-5.4501574516296385,0,0
296,-5.354349792003632,0,0
297,8.884887313842773,0,0
298,19.76870937347412,0,0
299,-1.0006173133850098,0,0
300,-2.928320789337158,0,0
301,5.457981896400452,0,0
302,-7.129997825622558,0,0
303,-7.337867546081543,0,0
304,-7.1358929634094235,0,0
305,-5.767427778244018,0,0
306,-3.284281826019287,0,0
307,-5.266709184646606,0,0
308,26.165173530578613,0,0
309,-5.117877531051636,0,0
310,34.86006507873535,0,0
311,-2.6296533823013304,0,0
312,14.164332723617553,0,0
313,11.519387435913085,0,0
314,13.109459447860718,0,0
315,22.989672088623045,0,0
316,6.442718982696533,0,0
317,-1.969603967666626,0,0
318,8.092066955566406,0,0
319,12.447815799713135,0,0
320,3.753439712524414,0,0
321,10.766572093963623,0,0
322,-3.954401969909668,0,0
323,7.606698751449585,0,0
324,9.672775745391846,0,0
325,27.540358543395996,0,0
326,3.5913315773010255,0,0
327,20.71326141357422,0,0
328,1381.2916625976563,0,1
329,10.216560173034669,0,0
330,9.1537109375,0,0
331,13.119735717773438,0,0
332,25.761525344848632,0,0
333,16.034446811676027,0,0
334,21.859391021728516,0,0
335,31.457751655578612,0,0
336,1.1479670524597168,0,0
337,0.023251438140869142,0,0
338,-2.0358040809631346,0,0
339,-2.429527521133423,0,0
340,14.08859920501709,0,0
341,-5.7156064987182615,0,0
342,10.051737785339355,0,0
343,6.6490215301513675,0,0
344,52.41027755737305,0,0
345,18.744333839416505,0,0
346,-4.217392539978027,0,0
347,-6.4210433006286625,0,0
348,1.1937485694885255,0,0
349,-4.212006378173828,0,0
350,-6.319750690460205,0,0
351,-5.695965957641602,0,0
352,-6.1043699264526365,0,0
353,5.487895965576172,0,0
354,6.9267302513122555,0,0
355,0.9755038738250732,0,0
356,-6.10891695022583,0,0
357,-4.9121666431427,0,0
358,-5.4625749588012695,0,0
359,2.4903679370880125,0,0
360,9.962437057495118,0,0
361,0.28396847248077395,0,0
362,-2.741085910797119,0,0
363,-5.407747459411621,0,0
364,-3.5784892082214355,0,0
365,-1.8363345623016358,0,0
366,0.7265898227691651,0,0
367,1.7078840494155885,0,0
368,-5.961518096923828,0,0
369,-6.093690586090088,0,0
370,-6.312806940078735,0,0
371,6.275240421295166,0,0
372,17.245260620117186,0,0
373,-6.372378802299499,0,0
374,15.056081199645996,0,0
375,-0.8892326593399048,0,0
376,-3.4664207696914673,0,0
377,36.13894119262695,0,0
378,2.2450008392333984,0,0
379,3.4491782188415527,0,0
380,-4.853246212005615,0,0
381,8.051190376281738,0,0
382,9.703609848022461,0,0
383,-0.4462850570678711,0,0
384,3.7042957305908204,0,0
385,1.8842382431030273,0,0
386,-7.076798725128174,0,0
387,-8.203447723388672,0,0
388,-3.171205997467041,0,0
389,-8.345765113830566,0,0
390,-5.084065055847168,0,0
391,-6.025087833404541,0,0
392,7.809177875518799,0,0
393,1.0565247535705566,0,0
394,21.264957427978516,0,0
395,-2.22001428604126,0,0
396,-7.140828704833984,0,0
397,9.631029605865479,0,0
398,-7.448682880401611,0,0
399,-6.794399929046631,0,0
400,-2.966768741607666,0,0
401,-2.952516031265259,0,0
402,-4.983840131759644,0,0
403,8.056112289428711,1,0
404,115.68143310546876,1,1
405,39.33976516723633,1,0
406,37.34794540405274,1,0
407,-2.3127372741699217,0,0
408,2.717114734649658,0,0
409,3.0677637815475465,0,0
410,-3.0509995460510253,0,0
411,-6.127436923980713,0,0
412,-3.5990664958953857,0,0
413,16.353861808776855,0,0
414,-3.907683992385864,0,0
415,-6.394154739379883,0,0
416,-6.486026477813721,0,0
417,-7.080351066589356,0,0
418,-6.469026899337768,0,0
419,-4.831767845153808,0,0
420,-6.263951396942138,0,0
421,-6.853872776031494,0,0
422,0.028147125244140626,0,0
423,-5.596512126922607,0,0
424,5.940569067001343,0,0
425,5.384027099609375,0,0
426,-3.126772928237915,0,0
427,-6.760623550415039,0,0
428,-1.38223237991333,0,0
429,-7.745732688903809,0,0
430,-6.541533946990967,0,0
431,-2.946566843986511,0,0
432,-6.700304985046387,0,0
433,5.8768106460571286,0,0
434,6.784809589385986,0,0
435,-0.4081560492515564,0,0
436,17.077835083007812,0,0
437,-3.458676505088806,0,0
438,12.824276351928711,0,0
439,-7.443482685089111,0,0
440,-8.058525371551514,0,0
441,6.375870704650879,0,0
442,-6.352650260925293,0,0
443,-4.451705157756805,0,0
444,-5.969976615905762,0,0
445,-2.37578125,0,0
446,-7.42274923324585,0,0
447,-6.9822235107421875,0,0
448,1.565451717376709,0,0
449,-6.252486705780029,0,0
450,-5.332390105724334,0,0
451,-3.5726465702056887,0,0
452,-7.794796657562256,0,0
453,-5.316355443000793,0,0
454,4.0202281951904295,0,0
455,-7.531450271606445,0,0
456,0.056255149841308597,0,0
457,-6.845587539672851,0,0
458,-6.775516128540039,0,0
459,14.03455810546875,1,0
460,155.80742797851562,1,1
461,9.31675453186035,1,0
462,-6.396246528625488,0,0
463,-3.703447723388672,0,0
464,-1.8216591596603393,0,0
465,-1.4920188903808593,0,0
466,1.691363763809204,0,0
467,-7.318916320800781,0,0
468,-6.3708220481872555,0,0
469,-7.2635949611663815,0,0
470,9.522012615203858,0,0
471,-5.957688426971435,0,0
472,-5.6626842498779295,0,0
473,-0.7091591119766235,0,0
474,-6.7574258804321286,0,0
475,-5.166513156890869,0,0
476,-6.433727741241455,0,0
477,-6.312791442871093,0,0
478,-5.23034360408783,0,0
479,-0.021698641777038574,0,0
480,-6.770125770568848,0,0
481,1.6519599914550782,0,0
482,-0.10069887638092041,0,0
483,23.94495086669922,0,0
484,-7.718182563781738,0,0
485,3.564635753631592,0,0
486,-7.097451400756836,0,0
487,-3.686825704574585,0,0
488,-7.170863246917724,0,0
489,-4.24343204498291,0,0
490,16.129309463500977,0,0
491,1.0071529150009155,0,0
492,-2.456947898864746,0,0
493,2.168241024017334,0,0
494,4.674257373809814,0,0
495,2.6237796783447265,0,0
496,7.152061843872071,0,0
497,-6.782011890411377,0,0
498,6.927089691162109,0,0
499,-7.372293901443482,0,0
500,-3.2178817987442017,0,0
501,-6.2867663383483885,0,0
502,-5.337099552154541,0,0
503,-5.633486080169678,0,0
504,-6.614005756378174,0,0
505,13.117660522460938,0,0
506,14.355724334716797,0,0
507,-6.045450115203858,0,0
508,-7.564141845703125,0,0
509,1.7426746368408204,0,0
510,-7.68774824142456,0,0
511,-7.2971296310424805,0,0
512,2.5012668132781983,0,0
513,3.3556880950927734,0,0
514,-4.23843355178833,0,0
515,7.264767360687256,1,0
516,48.956365966796874,1,0
517,92.83402099609376,1,0
518,117.42810974121093,0,1
519,-3.696441662311554,0,0
520,-0.26811182498931885,0,0
521,4.073285293579102,0,0
522,3.865534210205078,0,0
523,-2.1699767112731934,0,0
524,-0.25522871017456056,0,0
525,-3.4468345642089844,0,0
526,-6.276973104476928,0,0
527,0.255494499206543,0,0
528,-1.9000311613082885,0,0
529,-6.950989818572998,0,0
530,-0.5160973548889161,0,0
531,-5.8559952735900875,0,0
532,-2.439172792434692,0,0
533,-5.040093898773193,0,0
534,-5.945384979248047,0,0
535,-4.84482707977295,0,0
536,-2.3474382638931273,0,0
537,-5.50211877822876,0,0
538,-6.282080554962159,0,0
539,0.07569832801818847,0,0
540,-6.337836503982544,0,0
541,-4.221007442474365,0,0
542,1.74428391456604,0,0
543,-6.183839321136475,0,0
544,3.097171497344971,0,0
545,1.4071138143539428,0,0
546,-5.41364049911499,0,0
547,-5.1723555564880375,0,0
548,-5.052682876586914,0,0
549,-4.831973648071289,0,0
550,-4.99833619594574,0,0
551,-3.651139163970947,0,0
552,-3.3068133354187013,0,0
553,-5.166766738891601,0,0
554,-2.6463076949119566,0,0
555,-2.508288598060608,0,0
556,-5.2178009986877445,0,0
557,-0.14764033555984496,0,0
558,-5.837859296798706,0,0
559,-5.168182229995727,0,0
560,-4.600714063644409,0,0
561,-5.267111206054688,0,0
562,-4.667615079879761,0,0
563,-4.725498676300049,0,0
564,-3.7422762393951414,0,0
565,-1.7320769548416137,0,0
566,-5.004219794273377,0,0
567,-3.0855079174041746,0,0
568,0.9878482460975647,0,0
569,-0.8708450317382812,1,0
570,7.796506690979004,1,0
571,19.846491432189943,1,0
572,-2.498937892913818,1,0
573,2.9512736797332764,0,0
574,-1.7026180744171142,0,0
575,14.17223014831543,0,0
576,-0.30564266443252563,0,0
577,-0.794088077545166,0,0
578,-2.3380836486816405,0,0
579,-2.112611484527588,0,0
580,-3.4779914379119874,0,0
581,-4.142463302612304,0,0
582,-3.793436312675476,0,0
583,-3.2545567989349364,0,0
584,0.36571407318115234,0,0
585,-3.2517016410827635,0,0
586,-2.816062641143799,0,0
587,-0.8926590919494629,0,0
588,-2.3404515743255616,0,0
589,-3.3631639003753664,0,0
590,2.228060257434845,0,0
591,8.962703132629395,0,0
592,0.5251907587051392,0,0
593,-2.057427304983139,0,0
594,12.206037139892578,0,0
595,0.5900378704071045,0,0
596,-3.47728271484375,0,0
597,1.1207964658737182,0,0
598,0.7961739659309387,0,0
599,0.030720549821853637,0,0
600,-2.3903846740722656,0,0
601,0.5677034974098205,0,0
602,-2.8275256633758543,0,0
603,-3.9557590007781984,0,0
604,-3.9993701934814454,0,0
605,1.2770883917808533,0,0
606,-3.6867672920227053,0,0
607,-2.1829696714878084,0,0
608,-2.5666703939437867,0,0
609,-3.064043664932251,0,0
610,-4.238670682907104,0,0
611,-4.256147480010986,0,0
612,-3.439337635040283,0,0
613,-2.715736722946167,0,0
614,-3.683925437927246,0,0
615,-3.076845073699951,0,0
616,-0.6740126609802246,0,0
617,-4.381616401672363,0,0
618,4.190852546691895,0,0
619,0.5291855096817016,0,0
620,13.106698417663575,0,0
621,6.8980189800262455,0,0
622,-0.6127026796340942,0,0
623,1.960303831100464,0,0
624,15.337421798706055,0,0
625,40.423348617553714,1,0
626,264.0155883789063,1,1
627,176.7834686279297,1,1
628,143.11905822753906,1,1
629,68.05920104980468,0,0
630,54.583308410644534,0,0
631,58.27912826538086,0,0
632,35.442677688598636,0,0
633,7.586610126495361,0,0
634,9.20695915222168,0,0
635,8.479454898834229,0,0
636,15.944643020629883,0,0
637,0.7165900230407715,0,0
638,0.11341543197631836,0,0
639,1.666242504119873,0,0
640,3.118588447570801,0,0
641,-5.655557298660279,0,0
642,-3.058267021179199,0,0
643,-6.029734945297241,0,0
644,-4.379464054107666,0,0
645,-2.4033900260925294,0,0
646,18.42619094848633,0,0
647,2.814719581604004,0,0
648,8.691218090057372,0,0
649,-0.11816864013671875,0,0
650,-3.8668061256408692,0,0
651,-6.473128128051758,0,0
652,-5.8820243835449215,0,0
653,-4.955840301513672,0,0
654,-6.020966815948486,0,0
655,-2.945418930053711,0,0
656,2.7971552848815917,0,0
657,15.11112117767334,0,0
658,-1.6550827026367188,0,0
659,-7.098073196411133,0,0
660,8.346157121658326,0,0
661,-3.9921554565429687,0,0
662,5.082720947265625,0,0
663,-0.18559904098510743,0,0
664,-2.1353580474853517,0,0
665,18.382851600646973,0,0
666,7.2555567741394045,0,0
667,12.86644287109375,0,0
668,11.525627136230469,0,0
669,18.21433506011963,0,0
670,4.032147598266602,0,0
671,12.777884674072265,0,0
672,34.54538841247559,0,0
673,20.49139995574951,0,0
674,4.215378379821777,0,0
675,-2.248416805267334,0,0
676,-4.813729381561279,0,0
677,0.8971283912658692,0,0
678,4.432858324050903,0,0
679,33.15658531188965,1,0
680,108.52271728515625,1,1
681,93.46173248291015,1,0
682,80.09945526123047,1,0
683,-6.168833446502686,0,0
684,46.73971862792969,0,0
685,-1.4333267211914062,0,0
686,-7.810089206695556,0,0
687,-5.472192001342774,0,0
688,13.51583137512207,0,0
689,6.6793416976928714,0,0
690,25.349181747436525,0,0
691,9.836521911621094,0,0
692,-6.8452067375183105,0,0
693,-2.2907039165496825,0,0
694,-2.4317809104919434,0,0
695,0.7625778198242188,0,0
696,5.492679738998413,0,0
697,-6.162045860290528,0,0
698,-6.7421746253967285,0,0
699,-5.58067102432251,0,0
700,-3.8687566757202148,0,0
701,7.076912212371826,0,0
702,-2.383225202560425,0,0
703,0.6230874061584473,0,0
704,-4.7337792873382565,0,0
705,1.9270288467407226,0,0
706,-3.719227695465088,0,0
707,-6.874539852142334,0,0
708,-5.508898019790649,0,0
709,-7.239803981781006,0,0
710,3.233979892730713,0,0
711,-4.532564544677735,0,0
712,-2.4721729278564455,0,0
713,-5.46138858795166,0,0
714,1.061324691772461,0,0
715,-4.337107133865357,0,0
716,-6.70020227432251,0,0
717,-6.032393836975098,0,0
718,-3.848486232757568,0,0
719,-5.003876972198486,0,0
720,-6.080935287475586,0,0
721,4.799110269546508,0,0
722,-5.329783821105957,0,0
723,-4.539801073074341,0,0
724,-3.2389457702636717,0,0
725,-1.4787446498870849,0,0
726,-5.14633846282959,0,0
727,-6.807027053833008,0,0
728,-5.245594310760498,0,0
729,-0.845099925994873,0,0
730,2.910417366027832,0,0
731,-1.722287654876709,0,0
732,1.3389537811279297,0,0
733,6.470674800872803,0,0
734,1.6691740036010743,0,0
735,-3.11787748336792,1,0
736,7.96498737335205,1,0
737,-5.564364433288574,1,0
738,18.319179725646972,1,0
739,-4.26874361038208,0,0
740,2.1788840293884277,0,0
741,-4.988324451446533,0,0
742,-3.6547287940979003,0,0
743,-2.845838165283203,0,0
744,1.7543617725372314,0,0
745,4.736213064193725,0,0
746,33.03382530212402,0,0
747,0.21362733840942383,0,0
748,19.30871753692627,0,0
749,-2.7034137725830076,0,0
750,1.2786314249038697,0,0
751,1.245705795288086,0,0
752,0.9281745910644531,0,0
753,0.5411031723022461,0,0
754,1.6352096557617188,0,0
755,8.064135646820068,0,0
756,-4.616524887084961,0,0
757,-2.7850619316101075,0,0
758,-2.290368366241455,0,0
759,-1.373511505126953,0,0
760,-3.171161079406738,0,0
761,5.47165207862854,0,0
762,7.487362813949585,0,0
763,-3.2528910636901855,0,0
764,7.98675537109375,0,0
765,-5.109727001190185,0,0
766,7.263564586639404,0,0
767,-4.024632978439331,0,0
768,-0.1234212875366211,0,0
769,-3.1090484619140626,0,0
770,-3.5376511335372927,0,0
771,4.259554862976074,0,0
772,-2.836917018890381,0,0
773,-5.767534303665161,0,0
774,1.058794665336609,0,0
775,0.34484100341796875,0,0
776,-6.474836349487305,0,0
777,-3.7438200950622558,0,0
778,-5.1078544616699215,0,0
779,11.042413139343262,0,0
780,-3.7077877044677736,0,0
781,-3.453555774688721,0,0
782,-5.8296304702758786,0,0
783,0.7288900375366211,0,0
784,3.684946298599243,0,0
785,0.8367289543151856,0,0
786,-2.305558204650879,0,0
787,9.229734992980957,0,0
788,-0.6737326145172119,0,0
789,-4.698255300521851,0,0
790,3.4867724418640136,1,0
791,5.377292823791504,1,0
792,25.01994562149048,1,0
793,-2.439175844192505,1,0
794,-4.976258087158203,0,0
795,-0.5979386806488037,0,0
796,-0.5641828775405884,0,0
797,-1.404493522644043,0,0
798,-5.932277488708496,0,0
799,-3.122526931762695,0,0
800,-5.640757369995117,0,0
801,-1.344923996925354,0,0
802,-4.4867922306060795,0,0
803,2.7835525035858155,0,0
804,-4.6187334060668945,0,0
805,-5.410961103439331,0,0
806,-3.432836723327637,0,0
807,-4.742998027801514,0,0
808,-4.641311693191528,0,0
809,-4.051743078231811,0,0
810,-6.81814603805542,0,0
811,5.630433654785156,0,0
812,-2.0495212078094482,0,0
813,-3.346186065673828,0,0
814,-6.113137149810791,0,0
815,0.7104450225830078,0,0
816,-2.27763512134552,0,0
817,13.152915573120117,0,0
818,20.431036949157715,0,0
819,-4.149058747291565,0,0
820,-6.646737003326416,0,0
821,-3.8187236309051515,0,0
822,0.6149319887161255,0,0
823,-5.456968021392822,0,0
824,19.726048469543457,0,0
825,-3.2033950328826903,0,0
826,34.55958023071289,0,0
827,1.7643940925598145,0,0
828,-2.399592924118042,0,0
829,-0.797377634048462,0,0
830,-6.515690898895263,0,0
831,-5.427599596977234,0,0
832,-5.306696128845215,0,0
833,2.3007389545440673,0,0
834,-1.6721765518188476,0,0
835,8.077371597290039,0,0
836,-5.354977607727051,0,0
837,-5.205242919921875,0,0
838,-4.423689079284668,0,0
839,-5.213687801361084,0,0
840,5.37292070388794,0,0
841,-1.4807114124298095,0,0
842,1.6946048736572266,0,0
843,-3.892072582244873,0,0
844,-6.520443248748779,0,0
845,0.4738014221191406,0,0
846,10.731296849250793,0,0
847,13.502579092979431,0,0
848,36.80590906143188,1,0
849,287.5543518066406,1,1
850,150.03199768066406,1,1
851,141.93030910491944,1,1
852,24.98644599914551,0,0
853,46.4240966796875,0,0
854,28.033073234558106,0,0
855,8.225005912780762,0,0
856,33.57408833503723,0,0
857,-2.0737804889678957,0,0
858,9.642721557617188,0,0
859,-3.3779690742492674,0,0
860,0.1391768455505371,0,0
861,8.796163082122803,0,0
862,-4.123758459091187,0,0
863,-0.11202692985534668,0,0
864,-2.965150165557861,0,0
865,1.2194249153137207,0,0
866,-5.594242811203003,0,0
867,-2.860969352722168,0,0
868,-6.6298418045043945,0,0
869,-1.302640151977539,0,0
870,-1.484239387512207,0,0
871,-2.757563591003418,0,0
872,-5.742507982254028,0,0
873,-7.116858577728271,0,0
874,-4.879129076004029,0,0
875,-5.543016004562378,0,0
876,-6.161174631118774,0,0
877,1.2144974708557128,0,0
878,-5.835237884521485,0,0
879,5.8269247055053714,0,0
880,-0.6054051399230957,0,0
881,-6.138733625411987,0,0
882,-5.936923789978027,0,0
883,-4.778849077224732,0,0
884,-2.2607371330261232,0,0
885,-2.1975709915161135,0,0
886,-3.5899487495422364,0,0
887,-3.5630549430847167,0,0
888,-0.4345655918121338,0,0
889,-1.2706378936767577,0,0
890,-0.5089016199111939,0,0
891,2.845547080039978,0,0
892,1.8308658838272094,0,0
893,0.9772844791412354,0,0
894,-6.392536926269531,0,0
895,6.82124285697937,0,0
896,4.648928928375244,0,0
897,1.2065732955932618,0,0
898,2.36961088180542,0,0
899,0.49668445587158205,0,0
900,-7.158833312988281,0,0
901,10.834735631942749,0,0
902,-4.663446092605591,0,0
903,0.35082345008850097,0,0
904,0.07441234588623047,0,0
905,12.450037670135497,1,0
906,51.553201293945314,1,0
907,32.43103866577148,1,0
908,10.997671031951905,1,0
909,0.4980616092681885,0,0
910,9.430132007598877,0,0
911,34.743892669677734,0,0
912,7.815378284454345,0,0
913,10.292580318450927,0,0
914,12.64911766052246,0,0
915,3.7794546127319335,0,0
916,-2.7672068595886232,0,0
917,11.900755500793457,0,0
918,36.56609001159668,0,0
919,3.3078190803527834,0,0
920,8.4624454498291,0,0
921,-5.262246799468994,0,0
922,2.692740249633789,0,0
923,9.421100616455078,0,0
924,-1.8434737205505372,0,0
925,15.928962516784669,0,0
926,14.746965312957764,0,0
927,36.16261100769043,0,0
928,-2.0229990005493166,0,0
929,2.751469612121582,0,0
930,7.298193645477295,0,0
931,-4.6391643524169925,0,0
932,-0.8920029640197754,0,0
933,-2.308688831329346,0,0
